0.06 0.20002 0.500797
0.07 0.20002 0.499898
0.08 0.20002 0.498847
0.09 0.20002 0.497644
0.1 0.20002 0.496288
0.11 0.20002 0.494777
0.12 0.20002 0.49311
0.13 0.20002 0.491285
0.14 0.20002 0.489302
0.15 0.20002 0.487158
0.16 0.20002 0.484852
0.17 0.20002 0.482381
0.18 0.20002 0.479742
0.19 0.20002 0.476935
0.2 0.20002 0.473955
0.21 0.20002 0.4708
0.22 0.20002 0.467467
0.23 0.20002 0.463952
0.24 0.20002 0.460251
0.25 0.20002 0.456361
0.26 0.20002 0.452276
0.27 0.20002 0.447992
0.28 0.20002 0.443503
0.29 0.20002 0.438804
0.3 0.20002 0.433889
0.31 0.20002 0.42875
0.32 0.20002 0.423379
0.33 0.20002 0.417769
0.34 0.20002 0.411911
0.35 0.20002 0.405793
0.36 0.20002 0.399406
0.37 0.20002 0.392736
0.38 0.20002 0.38577
0.39 0.20002 0.378491
0.4 0.20002 0.370884
0.41 0.20002 0.362926
0.42 0.20002 0.354597
0.43 0.20002 0.34587
0.44 0.20002 0.336714
0.45 0.20002 0.327096
0.46 0.20002 0.316974
0.47 0.20002 0.3063
0.48 0.20002 0.295013
0.49 0.20002 0.283043
0.5 0.20002 0.270299
0.51 0.20002 0.256668
0.52 0.20002 0.242
0.53 0.20002 0.226097
0.54 0.20002 0.208682
0.55 0.20002 0.189346
0.56 0.20002 0.167445
0.57 0.20002 0.141807
0.58 0.20002 0.109548
0.59 0.20002 0.0464956
0.6 0.20002 0.000893188
0.61 0.20002 1.96112e-09
0.62 0.20002 2.04754e-20
0.63 0.20002 2.04078e-31
0.64 0.20002 1.95264e-42
0.65 0.20002 1.79949e-53
0.66 0.20002 1.60227e-64
0.67 0.20002 1.38266e-75
0.68 0.20002 1.16006e-86
0.69 0.20002 9.49761e-98
0.7 0.20002 7.62186e-109
0.71 0.20002 6.03092e-120
0.72 0.20002 4.74346e-131
0.73 0.20002 3.74941e-142
0.74 0.20002 3.02012e-153
0.75 0.20002 2.51683e-164
0.76 0.20002 2.19702e-175
0.77 0.20002 2.0186e-186
0.78 0.20002 1.94235e-197
0.79 0.20002 1.93336e-208
0.8 0.20002 1.96165e-219
0.81 0.20002 2.00257e-230
0.82 0.20002 2.03684e-241
0.83 0.20002 2.05059e-252
0.84 0.20002 2.03511e-263
0.85 0.20002 1.9864e-274
0.86 0.20002 1.90458e-285
0.87 0.20002 1.79304e-296
0.88 0.20002 1.65748e-307
0.89 0.20002 1.50498e-318
0.9 0.20002 0
0.91 0.20002 0
0.92 0.20002 0
0.93 0.20002 0
0.94 0.20002 0
0.95 0.20002 0
0.96 0.20002 0
0.97 0.20002 0
0.98 0.20002 0
0.99 0.20002 0
1 0.20002 0
0 0.30002 0.47133
0.01 0.30002 0.47133
